job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,1.83,PG03,1.83,2.33,RM_type_B,Permanent,Male,32,Y,2,,,5.0,5,3,4,5,6,1,0,67.13,91.3,2.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,1.75,PG03,1.75,0.42,RM_type_A,Permanent,Male,32,N,0,,,4.0,4,5,3,0,2,0,1,31.97666666666667,13.41,0.0,,,
JG04,1.75,PG03,1.75,1.83,RM_type_B,Permanent,Male,37,Y,2,level_4,2006,5.0,5,3,2,2,0,0,0,79.74666666666667,64.42,1.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.0,RM_type_A,Permanent,Male,33,Y,1,,,4.0,4,5,5,3,5,6,1,102.08333333333331,106.48,2.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,2.83,PG03,2.83,2.67,RM_type_C,Permanent,Male,35,N,0,level_4,2008,7.0,7,4,4,6,4,1,0,68.97333333333334,76.53,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,1.42,RM_type_B,Permanent,Male,35,N,0,level_3,2007,6.0,6,4,4,0,4,14,0,71.56666666666666,73.66,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.75,PG03,1.75,1.83,RM_type_A,Permanent,Male,33,Y,1,level_4,2012,5.0,5,2,2,0,5,1,0,77.92999999999998,65.6,1.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.75,PG03,1.75,1.42,RM_type_B,Permanent,Male,29,Y,1,,,4.0,4,3,3,0,6,0,0,66.43333333333334,72.49,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,2.83,PG03,2.83,1.0,RM_type_A,Permanent,Male,34,Y,2,level_4,2009,7.0,7,3,4,8,5,3,0,45.53333333333333,56.23,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.67,PG03,2.67,0.0,RM_type_A,Permanent,Male,32,N,0,level_3,2009,6.0,6,4,4,5,5,8,0,49.3,54.97,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.42,RM_type_B,Permanent,Male,38,Y,2,level_4,2008,5.0,5,3,2,0,7,2,0,55.41333333333333,49.64,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,1.42,RM_type_A,Permanent,Male,35,Y,2,level_3,2008,6.0,6,3,3,13,2,0,0,87.08999999999997,101.36,1.0,Pencapaian > 1.5,Pencapaian 50%-100%,reached
JG04,1.75,PG03,1.75,1.42,RM_type_B,Permanent,Male,32,Y,1,level_3,2009,5.0,5,3,2,0,0,0,0,40.126666666666665,27.74,0.0,Pencapaian 50%-100%,Tidak diberikan target,not reached
JG04,1.75,PG03,1.75,0.0,RM_type_A,Permanent,Male,29,N,0,level_4,0,3.0,3,2,2,3,4,2,0,63.03,62.17,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,33,N,0,level_4,0,,1,1,1,0,0,1,0,,,,,,
JG04,1.75,PG03,1.75,0.75,RM_type_A,Permanent,Male,31,N,0,,,4.0,4,4,4,2,14,1,1,115.14666666666666,110.36,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,not reached
JG04,1.75,PG03,1.75,1.42,RM_type_A,Permanent,Female,30,N,0,level_3,0,3.0,3,2,2,0,8,0,0,63.44333333333333,62.83,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,8.0,PG04,8.0,2.5,RM_type_A,Permanent,Female,51,Y,2,level_4,2006,25.0,25,6,8,0,0,1,1,46.29666666666667,53.27,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.0,RM_type_A,Permanent,Male,35,Y,1,level_4,2009,6.0,6,5,3,0,5,1,0,52.90333333333334,65.57,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,32,Y,1,,0,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,0.0,RM_type_A,Permanent,Male,37,Y,1,level_3,2007,6.0,6,4,4,12,3,2,0,83.34666666666669,84.43,1.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.42,RM_type_B,Permanent,Male,33,N,0,,,5.0,5,5,2,0,0,4,0,61.22,49.46,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.0,RM_type_B,Permanent,Male,32,Y,1,,,5.0,5,3,4,1,6,1,0,50.9,47.73,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.75,PG03,1.75,1.42,RM_type_B,Permanent,Male,30,N,0,level_4,0,3.0,3,2,2,0,8,1,0,42.84666666666666,37.78,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.75,RM_type_A,Permanent,Male,32,Y,1,level_4,2011,5.0,5,3,2,7,6,1,0,49.36666666666667,57.37,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,1.42,RM_type_B,Permanent,Male,33,Y,1,level_4,2011,5.0,5,3,2,0,3,2,0,61.89666666666667,65.73,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,1.0,RM_type_A,Permanent,Male,30,Y,0,level_4,0,2.0,2,2,3,0,0,1,0,,,,,,
JG05,5.0,PG06,2.5,2.08,RM_type_A,Permanent,Female,51,Y,2,level_4,1993,24.0,24,7,7,9,9,2,0,40.73,41.87,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.0,RM_type_A,Permanent,Male,33,Y,1,level_4,2010,5.0,5,3,2,4,2,0,0,100.29,108.74,3.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG03,0.92,PG01,0.92,0.75,RM_type_B,Contract,Male,30,N,0,level_3,0,,1,2,1,0,0,1,0,,,,,,
JG04,2.0,PG04,2.0,0.42,RM_type_A,Permanent,Male,47,Y,3,level_1,\N,23.0,23,11,13,54,5,0,0,,,,,,
JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Male,32,Y,0,,,6.0,6,3,2,0,7,1,0,113.24666666666668,117.43,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,reached
JG04,2.67,PG03,2.67,0.92,RM_type_A,Permanent,Male,32,Y,0,,,5.0,5,5,3,0,9,1,0,91.70666666666666,117.0,2.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,31,Y,1,,,5.0,5,2,4,0,10,13,0,109.52,111.6,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,reached
JG04,1.75,PG03,1.75,2.5,RM_type_C,Permanent,Male,33,Y,0,,,4.0,4,2,3,4,9,0,0,80.03333333333335,86.11,2.0,Pencapaian > 1.5,Pencapaian 50%-100%,reached
JG04,0.75,PG03,0.75,1.42,RM_type_A,Permanent,Male,30,Y,1,level_4,0,1.0,1,1,3,0,7,0,1,,,,,,
JG04,0.75,PG03,0.75,0.42,RM_type_A,Permanent,Male,29,Y,1,level_4,0,1.0,1,2,3,0,0,0,1,,,,,,
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,32,N,0,level_3,0,,1,1,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,29,Y,0,level_3,0,1.0,1,1,1,0,0,0,0,,,,,,
JG05,8.0,PG06,8.0,2.5,RM_type_A,Permanent,Male,56,Y,3,level_3,1986,32.0,32,5,5,11,14,0,1,102.68666666666668,117.0,2.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG04,1.83,PG03,1.83,1.92,RM_type_B,Permanent,Female,34,Y,0,,,5.0,5,3,2,0,12,1,1,76.52333333333333,101.95,2.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG04,1.75,PG03,1.75,2.5,RM_type_A,Permanent,Male,31,Y,0,,,5.0,5,3,2,4,5,0,1,102.65333333333332,117.0,2.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,32,N,0,level_4,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,0.25,RM_type_A,Permanent,Male,34,Y,2,,,6.0,6,4,5,0,8,2,1,89.70333333333332,90.21,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.17,RM_type_A,Permanent,Male,33,Y,1,,,6.0,6,4,4,22,13,0,0,75.89,74.2,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,31,Y,2,,,4.0,4,3,3,4,7,0,1,110.51,115.67,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,1.17,PG03,1.17,2.83,RM_type_A,Permanent,Male,34,Y,1,level_4,0,3.0,3,1,2,7,7,4,0,78.40333333333334,127.0,1.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG03,0.83,PG01,0.83,0.83,RM_type_B,Contract,Male,29,N,0,level_4,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,31,Y,0,,,5.0,5,5,2,6,9,0,1,110.94666666666666,116.3,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,33,Y,1,,,4.0,4,3,3,0,9,0,0,80.43333333333334,97.76,2.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,33,Y,2,,,4.0,4,4,4,2,7,0,1,108.56333333333332,104.19,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG03,6.5,PG02,2.0,2.0,RM_type_A,Permanent,Male,40,Y,2,,,7.0,7,5,3,0,2,0,1,86.19666666666667,105.06,2.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Male,32,Y,0,,,5.0,5,3,3,6,5,11,1,97.76,113.7,2.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,35,Y,0,,,4.0,4,4,2,16,3,0,1,89.00999999999998,93.2,2.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,8.0,PG03,3.0,0.5,RM_type_A,Permanent,Male,46,Y,3,level_4,1999,17.0,18,7,9,10,5,1,1,88.36,111.68,2.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG04,1.75,PG03,1.75,2.5,RM_type_A,Permanent,Male,31,Y,1,,,5.0,5,2,2,4,9,6,1,95.42333333333332,117.0,2.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG04,1.75,PG03,1.75,1.5,RM_type_A,Permanent,Male,31,Y,0,,,4.0,4,2,3,3,11,1,1,113.25333333333332,115.07,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,28,N,0,level_3,0,,1,2,2,0,0,1,0,,,,,,
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,38,Y,3,,,7.0,7,4,4,1,6,0,1,79.58,96.85,2.0,Pencapaian > 1.5,Pencapaian > 1.5,not reached
JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Male,34,Y,2,,,6.0,6,4,5,2,5,0,0,78.31,71.06,1.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,36,Y,2,,,6.0,6,4,4,4,9,2,1,103.99,98.13,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,not reached
JG04,1.75,PG03,1.75,0.25,RM_type_A,Permanent,Male,30,Y,1,,,6.0,6,3,4,0,4,0,0,111.18,113.11,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Male,30,N,0,level_3,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,34,Y,0,,,5.0,5,2,2,1,18,5,0,99.52,105.4,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.17,PG03,1.17,3.17,RM_type_A,Permanent,Male,35,Y,0,,,5.0,5,3,3,0,10,0,1,65.75333333333333,51.67,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,31,N,0,level_4,0,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,36,Y,2,level_4,2015,6.0,6,2,2,8,14,2,1,99.37333333333332,92.5,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,not reached
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,31,Y,1,level_4,2015,5.0,5,3,2,2,10,0,0,60.45333333333334,68.73,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,1.17,RM_type_A,Permanent,Male,28,Y,0,level_3,0,3.0,3,3,3,1,5,0,0,52.88999999999999,54.32,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,30,Y,1,level_4,0,1.0,1,1,1,0,6,0,0,,,,,,
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,36,N,0,,,7.0,7,4,6,12,0,0,0,44.92666666666667,49.65,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,32,Y,0,level_1,2015,7.0,7,3,5,0,7,0,0,94.57666666666668,88.45,3.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.25,PG03,1.25,0.92,RM_type_A,Permanent,Male,32,N,0,,,5.0,5,3,3,0,6,1,0,32.53666666666666,32.23,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,30,Y,1,level_4,0,2.0,2,2,3,0,3,0,0,37.41,53.33,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Male,28,N,0,level_4,0,,1,2,1,0,0,0,0,,,,,,
JG03,0.0,PG01,0.0,0.0,RM_type_B,Contract,Male,33,N,0,level_3,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,35,Y,2,,,6.0,6,6,3,4,2,0,0,57.85999999999999,60.35,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,31,Y,1,,,4.0,4,4,3,0,9,0,0,54.17333333333334,59.78,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.92,PG01,0.92,0.5,RM_type_B,Contract,Male,28,Y,0,level_4,0,,1,4,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_A,Permanent,Male,30,N,0,level_4,0,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Female,34,Y,0,level_4,2008,6.0,6,5,4,4,2,0,0,76.80333333333333,58.83,1.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG03,0.42,PG01,0.42,0.42,RM_type_B,Contract,Female,27,N,0,level_4,0,,1,2,1,0,0,0,0,,,,,,
JG04,2.67,PG03,2.67,0.5,RM_type_A,Permanent,Male,40,Y,3,level_4,2015,6.0,6,4,4,6,6,0,0,49.12333333333334,52.45,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG03,0.83,PG01,0.83,0.5,RM_type_B,Contract,Male,30,Y,1,level_4,0,,1,3,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,32,Y,1,level_4,2015,5.0,5,3,3,5,6,4,0,59.05333333333334,65.35,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,31,Y,0,level_4,0,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,37,Y,0,level_4,2015,7.0,7,3,3,7,7,1,0,47.06,50.48,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,30,Y,0,,,5.0,5,4,5,4,7,1,1,50.12333333333334,55.36,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,30,Y,1,,,4.0,4,3,3,0,10,4,0,62.62666666666666,67.75,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,31,N,0,level_4,0,1.0,1,1,1,1,0,0,0,,,,,,
JG04,1.75,PG03,1.75,1.92,RM_type_A,Permanent,Male,34,Y,1,,,7.0,7,4,5,12,4,0,0,32.57333333333333,31.0,0.0,Tidak diberikan target,Tidak diberikan target,reached
JG05,1.33,PG05,1.33,0.5,RM_type_A,Permanent,Male,51,Y,3,level_4,\N,22.0,22,13,11,15,0,2,1,64.93,68.89,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,31,Y,1,level_4,2015,5.0,5,3,3,2,7,1,0,46.12000000000001,47.66,0.0,Pencapaian > 1.5,Pencapaian < 50%,not reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,33,Y,1,level_4,2015,5.0,5,2,3,1,4,0,0,103.34666666666664,105.21,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_C,Permanent,Male,33,N,0,,,4.0,4,4,4,11,1,0,0,73.30333333333333,73.78,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.08,RM_type_A,Permanent,Male,38,Y,2,level_4,0,1.0,1,1,3,0,0,0,1,,,,,,
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,28,Y,0,level_4,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Male,29,Y,1,,,4.0,4,2,2,5,8,5,0,16.80666666666667,17.14,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG03,0.83,PG01,0.83,0.42,RM_type_B,Contract,Female,27,N,0,level_3,0,,1,3,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_A,Permanent,Male,31,Y,0,level_4,0,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Male,33,Y,1,level_4,2015,6.0,6,5,4,7,8,1,0,74.23333333333333,86.03,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,0.25,RM_type_C,Permanent,Male,32,N,0,level_4,2015,5.0,5,4,3,2,4,0,0,60.37666666666666,66.01,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,34,Y,2,,,5.0,5,2,2,0,6,0,0,71.79666666666667,74.56,0.0,Pencapaian < 50%,Pencapaian 50%-100%,reached
JG04,1.58,PG03,1.58,0.5,RM_type_B,Permanent,Male,26,Y,0,level_1,0,2.0,2,2,2,0,3,3,1,24.55,47.63,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,27,N,0,level_3,0,,1,2,1,0,0,0,0,,,,,,
JG04,2.42,PG03,2.42,1.0,RM_type_C,Permanent,Female,32,Y,1,level_4,2011,6.0,6,4,5,0,10,0,0,67.50666666666666,72.59,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,30,Y,0,,,5.0,5,3,2,0,3,0,0,103.84333333333336,103.4,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,31,Y,1,,,5.0,5,3,3,8,10,7,1,56.74333333333333,72.06,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.83,RM_type_A,Permanent,Female,31,Y,1,level_4,0,2.0,2,2,4,1,0,0,0,36.403333333333336,41.42,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,33,Y,1,,,4.0,4,3,2,7,3,0,0,93.37666666666668,105.54,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,29,Y,0,,,4.0,4,2,3,5,3,0,0,86.46,95.89,2.0,Pencapaian 50%-100%,Pencapaian 100%-150%,not reached
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Female,30,Y,0,level_4,0,1.0,1,1,2,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,0.42,RM_type_A,Permanent,Male,34,Y,1,level_4,2008,7.0,7,5,7,27,0,0,0,59.81333333333333,63.53,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Male,33,Y,1,level_3,2012,5.0,5,2,3,10,4,3,0,69.82333333333334,75.07,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,30,N,0,level_4,0,3.0,3,3,4,7,12,0,0,48.64333333333334,62.82,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.58,PG03,1.58,0.42,RM_type_A,Permanent,Male,32,Y,1,level_4,2012,5.0,5,3,4,6,4,0,0,63.48666666666666,67.73,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,0.83,PG03,0.83,0.83,RM_type_A,Permanent,Male,30,Y,1,level_4,0,1.0,1,1,3,0,0,0,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Female,28,N,0,level_4,0,,1,1,1,0,0,0,0,,,,,,
JG04,2.25,PG03,2.25,0.42,RM_type_A,Permanent,Male,34,Y,1,level_3,2006,6.0,6,4,5,3,8,1,0,96.80333333333333,119.05,2.0,Pencapaian > 1.5,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,31,N,0,,,5.0,5,3,7,0,0,7,0,101.64666666666666,101.18,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,36,Y,2,,,4.0,4,3,4,4,5,0,0,50.723333333333336,57.92,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.25,RM_type_C,Permanent,Female,33,Y,2,,,4.0,4,3,4,4,5,0,0,86.44333333333331,86.38,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.75,PG03,1.75,0.42,RM_type_A,Permanent,Male,31,Y,1,level_4,2011,5.0,5,3,4,1,0,3,0,43.6,43.48,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,1.25,RM_type_A,Permanent,Male,37,Y,3,level_4,2007,5.0,5,3,4,9,5,1,0,58.473333333333336,62.29,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,1.25,RM_type_A,Permanent,Male,32,Y,0,,,4.0,4,3,4,1,7,0,0,99.10333333333334,102.33,3.0,,,
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,34,Y,2,,,4.0,4,3,3,1,3,1,0,66.51,69.61,0.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG03,0.75,PG01,0.75,0.42,RM_type_B,Contract,Female,31,Y,0,level_3,0,,1,2,1,0,0,0,0,,,,,,
JG03,0.75,PG01,0.75,0.75,RM_type_B,Contract,Female,29,Y,0,level_3,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,1.25,RM_type_A,Permanent,Male,36,Y,1,level_3,2008,5.0,5,3,4,10,0,5,0,76.58666666666666,91.57,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,33,N,0,level_4,2012,5.0,5,3,4,0,3,4,0,60.17,56.26,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Female,32,Y,1,,,4.0,4,2,2,8,4,1,1,56.66,56.3,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,34,Y,0,,,6.0,6,4,6,9,2,0,0,55.00333333333333,60.2,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,34,Y,1,,,5.0,5,4,2,1,14,1,0,58.19,65.28,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,31,N,0,level_4,0,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,34,Y,1,,,5.0,5,3,3,2,4,0,0,113.31666666666666,110.46,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Male,35,N,0,,,5.0,5,3,4,0,10,3,0,41.76666666666667,40.67,0.0,Tidak diberikan target,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,2.08,RM_type_A,Permanent,Male,29,Y,1,,,4.0,4,3,4,4,11,0,0,31.31333333333333,13.63,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,0.75,PG03,0.75,0.5,RM_type_A,Permanent,Male,32,Y,2,level_3,0,1.0,1,2,3,2,0,0,1,,,,,,
JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,30,N,0,level_4,0,1.0,1,1,1,0,0,0,0,,,,,,
JG04,6.92,PG04,4.5,2.17,RM_type_B,Permanent,Male,35,Y,1,,,7.0,7,4,6,17,0,0,0,41.07,48.57,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,34,Y,2,,,6.0,6,4,4,8,3,0,0,38.746666666666655,91.36,1.0,Pencapaian < 50%,Pencapaian 100%-150%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,32,Y,0,,,5.0,5,3,3,0,3,4,0,53.03,59.23,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,31,Y,2,level_3,0,1.0,1,1,1,0,0,0,0,,,,,,
